ID-130603B	5.00E+03	5.90E+01	2.30E+00	7.70E-01
ID-130603B	5.10E+03	8.30E+01	1.50E+00	4.30E-01
ID-130603B	5.10E+03	5.90E+01	2.50E+00	7.10E-01
ID-130603B	5.20E+03	9.30E+01	1.40E+00	4.30E-01
ID-130603B	5.30E+03	9.60E+01	1.40E+00	4.50E-01
ID-130603B	5.40E+03	8.80E+01	1.60E+00	4.90E-01
ID-130603B	5.50E+03	7.20E+01	1.80E+00	5.90E-01
ID-130603B	5.50E+03	4.10E+01	3.00E+00	9.80E-01
ID-130603B	5.60E+03	6.70E+01	1.90E+00	5.90E-01
ID-130603B	5.70E+03	8.50E+01	1.50E+00	4.40E-01
ID-130603B	5.80E+03	7.80E+01	1.70E+00	5.00E-01
ID-130603B	5.80E+03	6.50E+01	2.00E+00	5.90E-01
ID-130603B	5.90E+03	7.50E+01	1.60E+00	5.40E-01
ID-130603B	6.00E+03	6.70E+01	1.90E+00	5.60E-01
ID-130603B	6.00E+03	9.10E+01	1.40E+00	4.20E-01
ID-130603B	6.20E+03	1.10E+02	1.10E+00	3.40E-01
ID-130603B	6.20E+03	6.50E+01	2.00E+00	5.90E-01
ID-130603B	6.30E+03	5.90E+01	2.10E+00	5.90E-01
ID-130603B	6.40E+03	9.10E+01	1.40E+00	4.20E-01
ID-130603B	6.50E+03	1.20E+02	1.50E+00	4.00E-01
ID-130603B	9.80E+03	9.10E+01	1.30E+00	3.60E-01
ID-130603B	9.90E+03	1.40E+02	8.30E-01	2.30E-01
ID-130603B	1.00E+04	1.70E+02	7.10E-01	1.90E-01
ID-130603B	1.10E+04	1.50E+03	5.70E-01	1.60E-01
ID-130603B	1.20E+04	1.70E+02	6.50E-01	1.90E-01
ID-130603B	1.20E+04	2.30E+02	4.90E-01	1.30E-01
ID-130603B	1.20E+04	2.50E+00	7.20E-01	1.70E-01
ID-130603B	1.60E+04	3.40E+02	2.90E-01	7.60E-02
ID-130603B	1.60E+04	2.50E+02	3.80E-01	1.10E-01
ID-130603B	1.70E+04	2.00E+03	2.10E-01	5.60E-02
ID-130603B	2.10E+04	4.50E+02	1.90E-01	4.80E-02
ID-130603B	2.20E+04	4.60E+02	1.90E-01	4.70E-02
ID-130603B	2.80E+04	1.10E+03	7.70E-02	2.90E-02
ID-130603B	3.60E+04	5.90E+03	3.80E-02	1.10E-02
ID-130603B	4.20E+04	5.50E+03	5.40E-02	1.40E-02
ID-130603B	4.80E+04	6.70E+03	2.10E-02	5.60E-03
ID-130603B	1.50E+05	2.10E+05	4.00E-03	8.80E-03
ID-130603B	2.30E+05	1.90E+04	2.40E-03	3.20E-04
ID-130603B	5.60E+05	3.00E+04	8.20E-04	5.00E-04
ID-130626A	8.70E+05	7.20E+05	1.80E-03	0.00E+00
ID-130716A	1.20E+04	2.50E+04	1.40E-02	4.00E-03
ID-130716A	4.00E+04	1.30E+04	7.20E-03	0.00E+00
ID-130822A	3.00E+04	1.90E+04	4.60E-03	0.00E+00
ID-130912A	9.70E+02	9.50E+01	5.60E+00	1.30E+00
ID-130912A	1.10E+03	1.00E+02	2.70E+00	6.00E-01
ID-130912A	1.20E+03	1.00E+02	1.30E+00	3.00E-01
ID-130912A	1.30E+03	1.10E+02	1.30E+00	2.90E-01
ID-130912A	1.40E+03	9.50E+01	1.40E+00	3.10E-01
ID-130912A	1.50E+03	1.80E+02	1.60E+00	2.60E-01
ID-130912A	5.20E+03	7.80E+02	2.60E-01	6.80E-02
ID-130912A	6.40E+03	1.80E+03	2.10E-01	4.00E-02
ID-130912A	1.20E+04	2.50E+03	6.60E-02	1.60E-02
ID-130912A	1.80E+04	2.50E+03	5.70E-02	1.50E-02
ID-130912A	2.80E+04	1.40E+04	2.50E-02	4.90E-03
ID-130912A	1.10E+05	5.80E+04	3.90E-03	0.00E+00
ID-131004A	1.80E+02	3.10E+02	1.30E+01	3.10E+00
ID-131004A	4.40E+02	1.20E+02	3.50E+01	8.10E+00
ID-131004A	5.50E+02	1.20E+02	3.40E+01	8.10E+00
ID-131004A	6.90E+02	1.60E+02	2.50E+01	5.90E+00
ID-131004A	8.80E+02	2.30E+02	3.20E+01	5.50E+00
ID-131004A	1.10E+04	1.50E+03	2.30E-01	4.90E-02
ID-131004A	2.40E+04	1.80E+04	5.50E-02	1.50E-02
ID-131004A	5.90E+04	4.70E+04	5.00E-02	1.40E-02
ID-131004A	1.10E+05	4.10E+04	1.70E-02	0.00E+00
ID-131224A	1.30E+04	4.00E+03	4.10E-03	0.00E+00
ID-140129B	9.90E+02	6.50E+01	3.00E+00	6.80E-01
ID-140129B	1.10E+03	4.50E+01	4.60E+00	1.00E+00
ID-140129B	1.10E+03	6.00E+01	3.20E+00	7.30E-01
ID-140129B	4.70E+03	6.20E+02	2.70E-02	5.20E-02
ID-140129B	6.70E+03	3.70E+02	2.00E-01	6.40E-02
ID-140320A	1.10E+03	1.20E+04	1.30E-01	3.20E-02
ID-140320A	2.70E+04	1.20E+04	6.20E-02	0.00E+00
ID-140402A	4.20E+04	4.50E+03	4.20E-03	0.00E+00
ID-140414A	4.10E+04	1.70E+03	2.70E-02	0.00E+00
ID-140516A	1.50E+03	2.50E+04	1.30E-02	2.90E-03
ID-140516A	1.90E+05	3.10E+05	1.70E-03	9.70E-04
ID-140606A	4.60E+03	2.40E+03	8.70E-03	0.00E+00
ID-140619B	5.90E+04	3.90E+03	3.40E-03	0.00E+00
ID-140622A	1.30E+02	5.00E+01	1.90E+00	4.00E-01
ID-140622A	2.30E+03	3.50E+04	1.50E-02	2.90E-03
ID-140622A	8.00E+04	2.30E+04	8.40E-03	0.00E+00
ID-140903A	1.00E+03	2.20E+02	1.00E+00	2.30E-01
ID-140903A	1.20E+03	1.80E+02	1.30E+00	3.00E-01
ID-140903A	1.40E+03	3.00E+02	7.40E-01	1.70E-01
ID-140903A	5.00E+03	2.20E+02	9.30E-01	1.60E-01
ID-140903A	5.40E+03	1.60E+02	7.80E-01	1.80E-01
ID-140903A	5.60E+03	2.40E+02	9.50E-01	1.60E-01
ID-140903A	6.20E+03	1.30E+02	9.50E-01	2.10E-01
ID-140903A	6.30E+03	1.20E+02	8.60E-01	1.90E-01
ID-140903A	6.50E+03	1.80E+02	1.10E+00	2.10E-01
ID-140903A	6.80E+03	2.90E+02	9.30E-01	1.60E-01
ID-140903A	7.20E+03	3.40E+02	8.60E-01	1.40E-01
ID-140903A	1.10E+04	1.60E+02	6.00E-01	1.40E-01
ID-140903A	1.10E+04	2.20E+02	4.20E-01	1.00E-01
ID-140903A	1.10E+04	1.80E+02	5.40E-01	1.20E-01
ID-140903A	1.10E+04	1.70E+02	5.90E-01	1.30E-01
ID-140903A	1.10E+04	2.20E+02	5.50E-01	1.10E-01
ID-140903A	1.30E+04	3.30E+02	4.90E-01	8.50E-02
ID-140903A	1.60E+04	2.20E+02	4.20E-01	9.80E-02
ID-140903A	1.70E+04	2.30E+02	3.20E-01	8.50E-02
ID-140903A	1.70E+04	2.00E+02	3.70E-01	9.60E-02
ID-140903A	1.70E+04	1.30E+02	7.50E-01	1.70E-01
ID-140903A	1.70E+04	3.30E+02	3.80E-01	7.60E-02
ID-140903A	2.20E+04	5.20E+02	2.50E-01	6.50E-01
ID-140903A	2.30E+04	3.50E+02	3.60E-01	9.30E-02
ID-140903A	2.30E+04	4.60E+02	2.70E-01	7.00E-02
ID-140903A	2.80E+04	3.50E+02	2.30E-01	5.70E-02
ID-140903A	2.80E+04	2.50E+02	3.00E-01	7.70E-02
ID-140903A	2.90E+04	3.70E+02	2.00E-01	5.40E-02
ID-140903A	3.10E+04	5.10E+03	1.80E-01	3.30E-02
ID-140903A	4.20E+04	6.00E+03	1.30E-01	3.40E-02
ID-140903A	4.60E+04	4.80E+02	2.10E-01	5.20E-02
ID-140903A	5.40E+04	6.50E+03	8.00E-02	1.80E-02
ID-140903A	6.80E+04	1.20E+04	7.60E-02	1.40E-02
ID-140903A	1.20E+05	8.60E+04	2.90E-02	6.50E-03
ID-140903A	2.60E+05	5.80E+04	1.10E-02	0.00E+00
ID-140930B	1.10E+03	1.60E+02	5.60E-01	1.30E-01
ID-140930B	1.20E+03	1.20E+02	7.70E-01	1.70E-01
ID-140930B	1.30E+03	1.30E+02	6.60E-01	1.50E-01
ID-140930B	1.50E+03	2.00E+02	4.50E-01	1.00E-01
ID-140930B	1.70E+03	1.90E+02	3.50E-01	9.00E-02
ID-140930B	1.90E+03	2.20E+02	4.00E-01	9.00E-02
ID-140930B	2.10E+03	2.20E+02	4.10E-01	9.30E-02
ID-140930B	2.30E+03	2.40E+02	2.80E-01	7.40E-02
ID-140930B	2.60E+03	3.10E+02	2.90E-01	6.60E-02
ID-140930B	6.30E+03	5.60E+02	1.30E-01	3.30E-02
ID-140930B	9.70E+03	7.70E+03	5.00E-02	8.70E-03
ID-140930B	8.00E+04	1.20E+05	4.50E-03	1.30E-03
ID-140930B	1.70E+05	9.30E+02	2.50E-02	0.00E+00
ID-140930B	3.20E+05	2.30E+04	3.30E-04	1.60E-04
ID-140930B	2.00E+06	3.40E+04	2.70E-04	0.00E+00
ID-141202A	1.20E+05	5.10E+04	6.10E-03	0.00E+00
ID-141205A	2.90E+04	5.00E+03	3.30E-03	0.00E+00
ID-141212A	2.10E+04	2.90E+04	9.10E-03	3.50E-03
ID-150101A	1.30E+03	2.30E+04	1.60E-02	3.70E-03
ID-150101A	6.00E+04	1.80E+04	1.00E-02	0.00E+00
ID-150101B	6.90E+05	1.50E+04	1.10E-02	1.10E-03
ID-150101B	3.40E+06	1.50E+04	1.90E-03	4.70E-04
ID-150120A	8.30E+03	1.20E+04	3.10E-02	0.00E+00
ID-150301A	1.40E+04	4.00E+04	5.10E-02	0.00E+00
